"RANK","PLAYER","TEAM_LOGO","TEAM_NAME","MIN","OFF","DEF","TOT","WAR","CONFERENCE"
416,"Zach Norvell Jr.","http://content.sportslogos.net/logos/6/237/thumbs/uig7aiht8jnpl1szbi57zzlsh.gif","Los Angeles Lakers",5,-11.9324479610117,-9.7060313919238,-21.6384793529355,-0.047648928285446,"Western"
417,"Kevin Huerter","http://content.sportslogos.net/logos/6/220/thumbs/22091682016.gif","Atlanta Hawks",1760,-0.356502564103692,-2.44873511801453,-2.80523768211822,-0.049666642001568,"Eastern"
418,"Paul Watson","http://content.sportslogos.net/logos/6/220/thumbs/22091682016.gif","Atlanta Hawks",17,-10.367246068852,1.83497104600836,-8.53227502284361,-0.049858624870531,"Eastern"
419,"Chasson Randle","http://content.sportslogos.net/logos/6/235/thumbs/23531522020.gif","Golden State Warriors",40,-2.37768892420057,-2.90184896492068,-5.27953788912125,-0.051187249995572,"Western"
420,"Anzejs Pasecniks","http://content.sportslogos.net/logos/6/219/thumbs/21956712016.gif","Washington Wizards",437,-2.44207223017011,-0.548762147498226,-2.99083437766833,-0.053734524662443,"Eastern"
421,"Theo Pinson","http://content.sportslogos.net/logos/6/3786/thumbs/hsuff5m3dgiv20kovde422r1f.gif","Brooklyn Nets",365,-5.82362444950522,2.78182911507878,-3.04179533442645,-0.05435462128231,"Eastern"
422,"Amile Jefferson","http://content.sportslogos.net/logos/6/217/thumbs/wd9ic7qafgfb0yxs7tem7n5g4.gif","Orlando Magic",74,-7.41667948241837,3.17069772175794,-4.24598176066043,-0.056177818710213,"Eastern"
423,"Anthony Tolliver","http://content.sportslogos.net/logos/6/240/thumbs/24040432017.gif","Sacramento Kings",82,-4.77671236505515,0.570786202249828,-4.20592616280532,-0.06096803471716,"Western"
424,"Brandon Knight","http://content.sportslogos.net/logos/6/223/thumbs/22321642018.gif","Detroit Pistons",221,0.561124184993251,-3.8527678083449,-3.29164362335165,-0.061113438702881,"Eastern"
425,"Jalen Lecque","http://content.sportslogos.net/logos/6/238/thumbs/23843702014.gif","Phoenix Suns",32,-6.41892496861138,-0.221119643638033,-6.64004461224942,-0.063637270256027,"Western"
426,"Marial Shayok","http://content.sportslogos.net/logos/6/218/thumbs/21870342016.gif","Philadelphia 76ers",28,-4.24097920794402,-2.87275675813137,-7.11373596607539,-0.063891703381304,"Eastern"
427,"Jeremy Pargo","http://content.sportslogos.net/logos/6/235/thumbs/23531522020.gif","Golden State Warriors",44,2.53124599308015,-8.2069649280454,-5.67571893496525,-0.06575818909807,"Western"
428,"Isaiah Roby","http://content.sportslogos.net/logos/6/2687/thumbs/khmovcnezy06c3nm05ccn0oj2.gif","Oklahoma City Thunder",11,-11.7882854400524,-2.67870953910792,-14.4669949791603,-0.066877556243859,"Western"
429,"Iman Shumpert","http://content.sportslogos.net/logos/6/3786/thumbs/hsuff5m3dgiv20kovde422r1f.gif","Brooklyn Nets",241,-4.43801787425607,1.13219591700913,-3.30582195724694,-0.0683357063574,"Eastern"
430,"Jordan Bell","http://content.sportslogos.net/logos/6/231/thumbs/23143732019.gif","Memphis Grizzlies",21,4.39614610024091,-13.4199417650276,-9.02379566478668,-0.069075798935988,"Western"
431,"Rayjon Tucker","http://content.sportslogos.net/logos/6/234/thumbs/23467492017.gif","Utah Jazz",172,-2.38133022469208,-1.14275678953406,-3.52408701422614,-0.069245102015084,"Western"
432,"Rajon Rondo","http://content.sportslogos.net/logos/6/237/thumbs/uig7aiht8jnpl1szbi57zzlsh.gif","Los Angeles Lakers",1379,0.386668648781241,-3.25345846178042,-2.86678981299918,-0.071810491455465,"Western"
433,"Gary Payton II","http://content.sportslogos.net/logos/6/219/thumbs/21956712016.gif","Washington Wizards",432,-2.78828348906118,-0.304961560131078,-3.09324504919226,-0.075898901533605,"Eastern"
434,"Shamorie Ponds","http://content.sportslogos.net/logos/6/227/thumbs/22745782016.gif","Toronto Raptors",11,12.4914866109788,-29.2952192026991,-16.8037325917203,-0.07784648988677,"Eastern"
435,"Josh Reaves","http://content.sportslogos.net/logos/6/228/thumbs/22834632018.gif","Dallas Mavericks",37,-7.67135353365726,0.611525056043795,-7.05982847761346,-0.08052715363559,"Western"
436,"Marvin Williams","http://content.sportslogos.net/logos/6/5120/thumbs/512019262015.gif","Charlotte Hornets",808,-1.33758725388436,-1.61501257503423,-2.95259982891859,-0.083440722439228,"Eastern"
437,"Tyler Cook","http://content.sportslogos.net/logos/6/222/thumbs/22269212018.gif","Cleveland Cavaliers",35,-1.52042829765489,-5.94538791623758,-7.46581621389247,-0.083751877654038,"Eastern"
438,"Kyle Guy","http://content.sportslogos.net/logos/6/240/thumbs/24040432017.gif","Sacramento Kings",10,-3.774806608189,-15.6756314398114,-19.4504380480004,-0.085914625925375,"Western"
439,"Jerian Grant","http://content.sportslogos.net/logos/6/219/thumbs/21956712016.gif","Washington Wizards",80,-1.11646441611853,-3.77255292158537,-4.8890173377039,-0.086918844706074,"Eastern"
440,"Zach Norvell Jr.","http://content.sportslogos.net/logos/6/235/thumbs/23531522020.gif","Golden State Warriors",36,-1.6004729562996,-5.83820701638943,-7.43867997268903,-0.088078104268112,"Western"
441,"Joe Chealey","http://content.sportslogos.net/logos/6/5120/thumbs/512019262015.gif","Charlotte Hornets",33,-14.3579638048107,6.31633173614919,-8.04163206866152,-0.088602626822609,"Eastern"
442,"Robin Lopez","http://content.sportslogos.net/logos/6/225/thumbs/22582752016.gif","Milwaukee Bucks",979,-3.96311434410684,1.0320480470366,-2.93106629707024,-0.091158706144297,"Eastern"
443,"Luc Mbah a Moute","http://content.sportslogos.net/logos/6/230/thumbs/23068302020.gif","Houston Rockets",25,-8.87450744991445,-1.26171570356675,-10.1362231534812,-0.095770595722566,"Western"
444,"Devon Hall","http://content.sportslogos.net/logos/6/2687/thumbs/khmovcnezy06c3nm05ccn0oj2.gif","Oklahoma City Thunder",81,-4.53094215779581,-0.604246217448908,-5.13518837524472,-0.099148096477193,"Western"
445,"Thon Maker","http://content.sportslogos.net/logos/6/223/thumbs/22321642018.gif","Detroit Pistons",776,-2.34313173019015,-0.657982806307345,-3.00111453649749,-0.099390174102132,"Eastern"
446,"Justin Patton","http://content.sportslogos.net/logos/6/2687/thumbs/khmovcnezy06c3nm05ccn0oj2.gif","Oklahoma City Thunder",24,-5.05163038232475,-6.16659210090699,-11.2182224832318,-0.103861673605655,"Western"
447,"Zhaire Smith","http://content.sportslogos.net/logos/6/218/thumbs/21870342016.gif","Philadelphia 76ers",32,-7.19213572834822,-2.03512970836487,-9.22726543671309,-0.106404430637119,"Eastern"
448,"Dean Wade","http://content.sportslogos.net/logos/6/222/thumbs/22269212018.gif","Cleveland Cavaliers",71,-2.93907872076683,-2.74752666630949,-5.68660538707632,-0.106975271098891,"Eastern"
449,"Bobby Portis","http://content.sportslogos.net/logos/6/216/thumbs/2nn48xofg0hms8k326cqdmuis.gif","New York Knicks",1393,-1.84132261009486,-1.06302647856486,-2.90434908865972,-0.109005622352811,"Eastern"
450,"Jared Harper","http://content.sportslogos.net/logos/6/238/thumbs/23843702014.gif","Phoenix Suns",8,-13.7285488572995,-16.8568669033391,-30.5854157606385,-0.112351577063928,"Western"
451,"Chimezie Metu","http://content.sportslogos.net/logos/6/233/thumbs/23325472018.gif","San Antonio Spurs",105,-2.25664730279471,-2.64222522394602,-4.89887252674073,-0.115007956736165,"Western"
452,"Dion Waiters","http://content.sportslogos.net/logos/6/237/thumbs/uig7aiht8jnpl1szbi57zzlsh.gif","Los Angeles Lakers",203,-1.93363193865825,-1.92999667156258,-3.86362861022083,-0.115108956419535,"Western"
453,"Vic Law","http://content.sportslogos.net/logos/6/217/thumbs/wd9ic7qafgfb0yxs7tem7n5g4.gif","Orlando Magic",66,-7.56649350029614,1.291116536413,-6.27537696388314,-0.116931760993907,"Eastern"
454,"Udonis Haslem","http://content.sportslogos.net/logos/6/214/thumbs/burm5gh2wvjti3xhei5h16k8e.gif","Miami Heat",44,-9.31363018641364,1.0328308203869,-8.28079936602674,-0.122085692926981,"Eastern"
455,"Tyson Chandler","http://content.sportslogos.net/logos/6/230/thumbs/23068302020.gif","Houston Rockets",219,-3.22114815811989,-0.632541047702512,-3.85368920582241,-0.123113203948387,"Western"
456,"Andre Drummond","http://content.sportslogos.net/logos/6/222/thumbs/22269212018.gif","Cleveland Cavaliers",225,-3.88465002159957,0.065580950766176,-3.81906907083339,-0.12517518863534,"Eastern"
457,"Tariq Owens","http://content.sportslogos.net/logos/6/238/thumbs/23843702014.gif","Phoenix Suns",15,-4.67555309970584,-14.754885783773,-19.4304388834789,-0.126587938121978,"Western"
458,"Josh Gray","http://content.sportslogos.net/logos/6/4962/thumbs/496226812014.gif","New Orleans Pelicans",23,-12.8299591078992,-0.229892596302786,-13.059851704202,-0.126834656986826,"Western"
459,"Troy Daniels","http://content.sportslogos.net/logos/6/237/thumbs/uig7aiht8jnpl1szbi57zzlsh.gif","Los Angeles Lakers",456,-1.36071417733477,-1.96748849512491,-3.32820267245968,-0.134182728634955,"Western"
460,"Jarred Vanderbilt","http://content.sportslogos.net/logos/6/229/thumbs/22989262019.gif","Denver Nuggets",41,-7.93946727511154,-1.28166099362391,-9.22112826873545,-0.137820405651916,"Western"
461,"Jahlil Okafor","http://content.sportslogos.net/logos/6/4962/thumbs/496226812014.gif","New Orleans Pelicans",467,-1.06046712493156,-2.27723024778963,-3.33769737272119,-0.139265961478135,"Western"
462,"Nickeil Alexander-Walker","http://content.sportslogos.net/logos/6/4962/thumbs/496226812014.gif","New Orleans Pelicans",591,-1.52042768199607,-1.70676611817691,-3.22719380017298,-0.144990432805792,"Western"
463,"Jerome Robinson","http://content.sportslogos.net/logos/6/236/thumbs/23654622016.gif","Los Angeles Clippers",476,-4.32623652739046,0.95665054834288,-3.36958597904758,-0.151410602481914,"Western"
464,"Jerome Robinson","http://content.sportslogos.net/logos/6/219/thumbs/21956712016.gif","Washington Wizards",503,-1.61022500074011,-1.73462679023662,-3.34485179097672,-0.153311097213752,"Eastern"
465,"Donta Hall","http://content.sportslogos.net/logos/6/3786/thumbs/hsuff5m3dgiv20kovde422r1f.gif","Brooklyn Nets",105,-1.48767105511947,-4.11225336196501,-5.59992441708448,-0.15512996547821,"Eastern"
466,"Caleb Swanigan","http://content.sportslogos.net/logos/6/240/thumbs/24040432017.gif","Sacramento Kings",23,-12.1124488795363,-3.17196628282875,-15.284415162365,-0.157341727578995,"Western"
467,"Bismack Biyombo","http://content.sportslogos.net/logos/6/5120/thumbs/512019262015.gif","Charlotte Hornets",1029,-2.24928608775456,-0.804134315579299,-3.05342040333386,-0.157971006307816,"Eastern"
468,"Jonah Bolden","http://content.sportslogos.net/logos/6/218/thumbs/21870342016.gif","Philadelphia 76ers",14,-9.0555957020869,-15.3000359962132,-24.3556316983001,-0.15961718621435,"Eastern"
469,"Nicolo Melli","http://content.sportslogos.net/logos/6/4962/thumbs/496226812014.gif","New Orleans Pelicans",1042,-2.29803362294797,-0.754467145836147,-3.05250076878412,-0.160894391560411,"Western"
470,"Goga Bitadze","http://content.sportslogos.net/logos/6/224/thumbs/22448122018.gif","Indiana Pacers",471,-4.89143939187974,1.46348025496609,-3.42795913691365,-0.163076427340855,"Eastern"
471,"Malik Beasley","http://content.sportslogos.net/logos/6/232/thumbs/23296692018.gif","Minnesota Timberwolves",463,1.60687172898097,-5.04613659290511,-3.43926486392414,-0.163230642906315,"Western"
472,"Glenn Robinson III","http://content.sportslogos.net/logos/6/218/thumbs/21870342016.gif","Philadelphia 76ers",270,1.56753903084637,-5.52203974535914,-3.95450071451278,-0.16423546094264,"Eastern"
473,"Gabe Vincent","http://content.sportslogos.net/logos/6/214/thumbs/burm5gh2wvjti3xhei5h16k8e.gif","Miami Heat",83,-8.06818118621298,1.36056283471422,-6.70761835149876,-0.167070021770426,"Eastern"
474,"Khyri Thomas","http://content.sportslogos.net/logos/6/223/thumbs/22321642018.gif","Detroit Pistons",61,-5.76412115367957,-2.40603209642445,-8.17015325010403,-0.169411960088952,"Eastern"
475,"Dragan Bender","http://content.sportslogos.net/logos/6/235/thumbs/23531522020.gif","Golden State Warriors",195,-2.6163842754932,-1.85068517312033,-4.46706944861353,-0.172306998344945,"Western"
476,"William Howard","http://content.sportslogos.net/logos/6/230/thumbs/23068302020.gif","Houston Rockets",13,-20.8199569898463,-8.77539158001354,-29.5953485698599,-0.178240931744982,"Western"
477,"BJ Johnson","http://content.sportslogos.net/logos/6/217/thumbs/wd9ic7qafgfb0yxs7tem7n5g4.gif","Orlando Magic",87,-7.28960965972835,0.526834263820863,-6.76277539590749,-0.178532917568909,"Eastern"
478,"Vincent Poirier","http://content.sportslogos.net/logos/6/213/thumbs/slhg02hbef3j1ov4lsnwyol5o.gif","Boston Celtics",132,-5.29265126366949,-0.167116154726669,-5.45976741839617,-0.182008299007925,"Eastern"
479,"Cam Reddish","http://content.sportslogos.net/logos/6/220/thumbs/22091682016.gif","Atlanta Hawks",1551,-2.94782896003875,-0.03085834903636,-2.97868730907511,-0.182542854517002,"Eastern"
480,"Tyrone Wallace","http://content.sportslogos.net/logos/6/220/thumbs/22091682016.gif","Atlanta Hawks",160,-6.40388788018264,1.4220517118961,-4.98183616828654,-0.182623569822602,"Eastern"
481,"Tremont Waters","http://content.sportslogos.net/logos/6/213/thumbs/slhg02hbef3j1ov4lsnwyol5o.gif","Boston Celtics",121,-7.7153602767119,2.03778397351436,-5.67757630319753,-0.184416154765281,"Eastern"
482,"Donta Hall","http://content.sportslogos.net/logos/6/223/thumbs/22321642018.gif","Detroit Pistons",48,-5.85291175607704,-4.5120175955987,-10.3649293516757,-0.185085936364285,"Eastern"
483,"Edmond Sumner","http://content.sportslogos.net/logos/6/224/thumbs/22448122018.gif","Indiana Pacers",488,-1.87498236682507,-1.62122816492605,-3.49621053175111,-0.187976452471733,"Eastern"
484,"Antonius Cleveland","http://content.sportslogos.net/logos/6/228/thumbs/22834632018.gif","Dallas Mavericks",55,-6.52137566133344,-3.05233681086127,-9.57371247219473,-0.190367498972941,"Western"
485,"Chris Clemons","http://content.sportslogos.net/logos/6/230/thumbs/23068302020.gif","Houston Rockets",299,-1.85654735061364,-2.16680588791423,-4.02335323852787,-0.195841805299251,"Western"
486,"Tyler Johnson","http://content.sportslogos.net/logos/6/3786/thumbs/hsuff5m3dgiv20kovde422r1f.gif","Brooklyn Nets",287,1.26015747134643,-5.27030142251251,-4.01014395116609,-0.208455972850254,"Eastern"
487,"Blake Griffin","http://content.sportslogos.net/logos/6/223/thumbs/22321642018.gif","Detroit Pistons",512,-0.947690384783384,-2.61813563761249,-3.56582602239587,-0.214193730974791,"Eastern"
488,"Marvin Bagley III","http://content.sportslogos.net/logos/6/240/thumbs/24040432017.gif","Sacramento Kings",334,-3.8831519328322,-0.127056277069302,-4.0102082099015,-0.215043994402846,"Western"
489,"Gary Clark","http://content.sportslogos.net/logos/6/230/thumbs/23068302020.gif","Houston Rockets",212,0.824259837684843,-5.5737737346727,-4.74951389698786,-0.215816713171324,"Western"
490,"Jarrell Brantley","http://content.sportslogos.net/logos/6/234/thumbs/23467492017.gif","Utah Jazz",109,-8.58992387509898,1.96625475373374,-6.62366912136524,-0.216787823790241,"Western"
491,"Justin Wright-Foreman","http://content.sportslogos.net/logos/6/234/thumbs/23467492017.gif","Utah Jazz",45,-4.36120802749098,-8.20209131334908,-12.5632993408401,-0.22526765914459,"Western"
492,"Drew Eubanks","http://content.sportslogos.net/logos/6/233/thumbs/23325472018.gif","San Antonio Spurs",272,-2.77204821747509,-1.59093236359228,-4.36298058106737,-0.226269487888796,"Western"
493,"Jeff Green","http://content.sportslogos.net/logos/6/234/thumbs/23467492017.gif","Utah Jazz",553,-3.29461604631781,-0.260198358932916,-3.55481440525073,-0.226405908910079,"Western"
494,"Chandler Parsons","http://content.sportslogos.net/logos/6/220/thumbs/22091682016.gif","Atlanta Hawks",54,-6.92842171703206,-4.34271268851275,-11.2711344055448,-0.236655089935434,"Eastern"
495,"Glenn Robinson III","http://content.sportslogos.net/logos/6/235/thumbs/23531522020.gif","Golden State Warriors",1516,-1.08002060250521,-1.99113559721695,-3.07115619972217,-0.247345103161299,"Western"
496,"Kevon Looney","http://content.sportslogos.net/logos/6/235/thumbs/23531522020.gif","Golden State Warriors",262,-5.39396622311689,0.742478246018433,-4.65148797709846,-0.252863841597962,"Western"
497,"Jeff Teague","http://content.sportslogos.net/logos/6/232/thumbs/23296692018.gif","Minnesota Timberwolves",945,0.668876595797158,-3.96308687063437,-3.29421027483721,-0.262080919803953,"Western"
498,"Chris Silva","http://content.sportslogos.net/logos/6/214/thumbs/burm5gh2wvjti3xhei5h16k8e.gif","Miami Heat",346,-1.08682630578298,-3.1856450155167,-4.27247132129968,-0.271522938173667,"Eastern"
499,"Ignas Brazdeikis","http://content.sportslogos.net/logos/6/216/thumbs/2nn48xofg0hms8k326cqdmuis.gif","New York Knicks",53,-3.44805980228713,-9.49155498011341,-12.9396147824005,-0.274241846342624,"Eastern"
500,"Lauri Markkanen","http://content.sportslogos.net/logos/6/221/thumbs/hj3gmh82w9hffmeh3fjm5h874.gif","Chicago Bulls",1492,-0.997079013377755,-2.11293401873108,-3.11001303210883,-0.275543733903338,"Eastern"
501,"Wenyen Gabriel","http://content.sportslogos.net/logos/6/240/thumbs/24040432017.gif","Sacramento Kings",61,-6.18550130556112,-5.33560576788591,-11.521107073447,-0.276125232586358,"Western"
502,"Kevin Hervey","http://content.sportslogos.net/logos/6/2687/thumbs/khmovcnezy06c3nm05ccn0oj2.gif","Oklahoma City Thunder",52,-8.78042910783284,-4.37600306466693,-13.1564321724998,-0.276903498449798,"Western"
503,"Ty Jerome","http://content.sportslogos.net/logos/6/238/thumbs/23843702014.gif","Phoenix Suns",328,-2.9477781365628,-1.46458715327027,-4.41236528983307,-0.277250695967757,"Western"
504,"Zylan Cheatham","http://content.sportslogos.net/logos/6/4962/thumbs/496226812014.gif","New Orleans Pelicans",51,-4.5412273822193,-9.20878546747274,-13.750012849692,-0.285513621185191,"Western"
505,"Evan Turner","http://content.sportslogos.net/logos/6/220/thumbs/22091682016.gif","Atlanta Hawks",251,-5.61203743107673,0.601497957042354,-5.01053947403437,-0.291492596793678,"Eastern"
506,"Jaxson Hayes","http://content.sportslogos.net/logos/6/4962/thumbs/496226812014.gif","New Orleans Pelicans",1080,-1.83931675013427,-1.43618552902366,-3.27550227915793,-0.291581919981049,"Western"
507,"Quinndary Weatherspoon","http://content.sportslogos.net/logos/6/233/thumbs/23325472018.gif","San Antonio Spurs",78,-4.63275370933879,-5.53615766521512,-10.1689113745539,-0.297381942824176,"Western"
508,"Marco Belinelli","http://content.sportslogos.net/logos/6/233/thumbs/23325472018.gif","San Antonio Spurs",883,0.014003970741952,-3.43027558705396,-3.41627161631201,-0.299221214497172,"Western"
509,"Melvin Frazier Jr.","http://content.sportslogos.net/logos/6/217/thumbs/wd9ic7qafgfb0yxs7tem7n5g4.gif","Orlando Magic",126,-4.5678135710944,-2.83075121152601,-7.39856478262041,-0.299238263134242,"Eastern"
510,"P.J. Washington","http://content.sportslogos.net/logos/6/5120/thumbs/512019262015.gif","Charlotte Hornets",1759,-2.39548029823159,-0.689107308487031,-3.08458760671862,-0.300597607957015,"Eastern"
511,"Michael Kidd-Gilchrist","http://content.sportslogos.net/logos/6/228/thumbs/22834632018.gif","Dallas Mavericks",176,-6.12861143783723,-0.0867982258843695,-6.21540966372159,-0.309035560460195,"Western"
512,"Jordan Bone","http://content.sportslogos.net/logos/6/223/thumbs/22321642018.gif","Detroit Pistons",53,-4.87680125578602,-10.0973502533055,-14.9741515090915,-0.323432702517549,"Eastern"
513,"Lonnie Walker IV","http://content.sportslogos.net/logos/6/233/thumbs/23325472018.gif","San Antonio Spurs",988,-2.24442236847159,-1.15566433372215,-3.40008670219374,-0.326590062479865,"Western"
514,"Ed Davis","http://content.sportslogos.net/logos/6/234/thumbs/23467492017.gif","Utah Jazz",303,-4.6810816500533,-0.194152986174457,-4.87523463622776,-0.326776303185898,"Western"
515,"Jordan McRae","http://content.sportslogos.net/logos/6/223/thumbs/22321642018.gif","Detroit Pistons",98,-1.0745901651983,-8.52642309633095,-9.60101326152924,-0.339583136715303,"Eastern"
516,"Johnathan Williams","http://content.sportslogos.net/logos/6/219/thumbs/21956712016.gif","Washington Wizards",180,-1.74923747705532,-4.7632937475633,-6.51253122461862,-0.341475425778194,"Eastern"
517,"Miles Bridges","http://content.sportslogos.net/logos/6/5120/thumbs/512019262015.gif","Charlotte Hornets",1995,-1.45153413971812,-1.63535492438368,-3.0868890641018,-0.341499417788057,"Eastern"
518,"Abdel Nader","http://content.sportslogos.net/logos/6/2687/thumbs/khmovcnezy06c3nm05ccn0oj2.gif","Oklahoma City Thunder",892,-3.61903494796425,0.116480646887168,-3.50255430107707,-0.342212121473646,"Western"
519,"Bruno Fernando","http://content.sportslogos.net/logos/6/220/thumbs/22091682016.gif","Atlanta Hawks",713,-3.07927716775587,-0.615714787165434,-3.6949919549213,-0.343126568960217,"Eastern"
520,"Treveon Graham","http://content.sportslogos.net/logos/6/232/thumbs/23296692018.gif","Minnesota Timberwolves",663,-4.62437398957116,0.701975891077016,-3.92239809849414,-0.394776032840128,"Western"
521,"Carsen Edwards","http://content.sportslogos.net/logos/6/213/thumbs/slhg02hbef3j1ov4lsnwyol5o.gif","Boston Celtics",354,-5.04056231110336,-0.0905752627878806,-5.13113757389125,-0.431588869331669,"Eastern"
522,"Marko Guduric","http://content.sportslogos.net/logos/6/231/thumbs/23143732019.gif","Memphis Grizzlies",484,-2.22905324670133,-2.37186880971969,-4.60092205642103,-0.458467258329312,"Western"
523,"Bryn Forbes","http://content.sportslogos.net/logos/6/233/thumbs/23325472018.gif","San Antonio Spurs",1579,0.012874618724576,-3.38754292154177,-3.3746683028172,-0.500456141665449,"Western"
524,"Admiral Schofield","http://content.sportslogos.net/logos/6/219/thumbs/21956712016.gif","Washington Wizards",368,-1.99643099592834,-3.44050238524917,-5.43693338117751,-0.501913556798445,"Eastern"
525,"Quinn Cook","http://content.sportslogos.net/logos/6/237/thumbs/uig7aiht8jnpl1szbi57zzlsh.gif","Los Angeles Lakers",532,-1.68998040478277,-2.95214041341612,-4.64212081819889,-0.516782904625916,"Western"
526,"Vince Carter","http://content.sportslogos.net/logos/6/220/thumbs/22091682016.gif","Atlanta Hawks",876,-2.73820337630892,-1.21259742763219,-3.95080080394111,-0.535855449912581,"Eastern"
527,"Markieff Morris","http://content.sportslogos.net/logos/6/223/thumbs/22321642018.gif","Detroit Pistons",988,-1.39762181777694,-2.46533178219752,-3.86295359997446,-0.563043198320544,"Eastern"
528,"Lance Thomas","http://content.sportslogos.net/logos/6/3786/thumbs/hsuff5m3dgiv20kovde422r1f.gif","Brooklyn Nets",115,-3.94558258345773,-8.63848007168348,-12.5840626551412,-0.575793172345088,"Eastern"
529,"Kelan Martin","http://content.sportslogos.net/logos/6/232/thumbs/23296692018.gif","Minnesota Timberwolves",495,-4.48449883335258,-0.581139442857381,-5.06563827620996,-0.585659600253814,"Western"
530,"Elie Okobo","http://content.sportslogos.net/logos/6/238/thumbs/23843702014.gif","Phoenix Suns",719,-1.77922821092402,-2.59090652148257,-4.37013473240659,-0.586551724105715,"Western"
531,"Allonzo Trier","http://content.sportslogos.net/logos/6/216/thumbs/2nn48xofg0hms8k326cqdmuis.gif","New York Knicks",291,-1.15770239045117,-5.65463112723379,-6.81233351768496,-0.605052331325323,"Eastern"
532,"Brandon Knight","http://content.sportslogos.net/logos/6/222/thumbs/22269212018.gif","Cleveland Cavaliers",241,-4.17470915878441,-3.50243045542313,-7.67713961420754,-0.605817395098006,"Eastern"
533,"Collin Sexton","http://content.sportslogos.net/logos/6/222/thumbs/22269212018.gif","Cleveland Cavaliers",2143,1.3383464398769,-4.64678902788022,-3.30844258800332,-0.61202041505985,"Eastern"
534,"Eric Gordon","http://content.sportslogos.net/logos/6/230/thumbs/23068302020.gif","Houston Rockets",1426,-1.63307160959293,-1.95048584813624,-3.58355745772917,-0.615281944681596,"Western"
535,"Patrick McCaw","http://content.sportslogos.net/logos/6/227/thumbs/22745782016.gif","Toronto Raptors",908,-3.55430181524885,-0.547447584803743,-4.10174940005259,-0.621566957569338,"Eastern"
536,"Justin Jackson","http://content.sportslogos.net/logos/6/228/thumbs/22834632018.gif","Dallas Mavericks",1061,-1.26729279657612,-2.62732199379546,-3.89461479037158,-0.622618528389017,"Western"
537,"Damian Jones","http://content.sportslogos.net/logos/6/220/thumbs/22091682016.gif","Atlanta Hawks",887,-1.57266328809237,-2.6376181631744,-4.21028145126677,-0.657012544689752,"Eastern"
538,"Allen Crabbe","http://content.sportslogos.net/logos/6/232/thumbs/23296692018.gif","Minnesota Timberwolves",131,-6.35739294698467,-6.22344791960652,-12.5808408665912,-0.65928175358541,"Western"
539,"Allen Crabbe","http://content.sportslogos.net/logos/6/220/thumbs/22091682016.gif","Atlanta Hawks",522,-2.32501611775119,-2.94975390023972,-5.27477001799092,-0.666662903829339,"Eastern"
540,"Keita Bates-Diop","http://content.sportslogos.net/logos/6/232/thumbs/23296692018.gif","Minnesota Timberwolves",646,-2.58929328301846,-2.27293909095578,-4.86223237397424,-0.691232924555158,"Western"
541,"Kevin Porter Jr.","http://content.sportslogos.net/logos/6/222/thumbs/22269212018.gif","Cleveland Cavaliers",1162,-2.44960425577473,-1.52866092620291,-3.97826518197764,-0.730586968183902,"Eastern"
542,"Cristiano Felicio","http://content.sportslogos.net/logos/6/221/thumbs/hj3gmh82w9hffmeh3fjm5h874.gif","Chicago Bulls",386,-0.990192576610535,-5.53591534945279,-6.52610792606332,-0.737749041615507,"Eastern"
543,"Norvel Pelle","http://content.sportslogos.net/logos/6/218/thumbs/21870342016.gif","Philadelphia 76ers",239,-5.09134736786297,-3.73920734538919,-8.83055471325216,-0.739213781828888,"Eastern"
544,"Emmanuel Mudiay","http://content.sportslogos.net/logos/6/234/thumbs/23467492017.gif","Utah Jazz",884,-2.89517368725694,-1.56561445957825,-4.46078814683519,-0.768796620558664,"Western"
545,"Jacob Evans","http://content.sportslogos.net/logos/6/235/thumbs/23531522020.gif","Golden State Warriors",414,-5.53269583467863,-0.90540363201201,-6.43809946669064,-0.780685398956954,"Western"
546,"Jarrett Culver","http://content.sportslogos.net/logos/6/232/thumbs/23296692018.gif","Minnesota Timberwolves",1506,-2.5120515275573,-1.25733721904429,-3.76938874660159,-0.783122635715195,"Western"
547,"Alfonzo McKinnie","http://content.sportslogos.net/logos/6/222/thumbs/22269212018.gif","Cleveland Cavaliers",593,-3.2739186781243,-2.09125738685425,-5.36517606497855,-0.789515390834777,"Eastern"
548,"Omari Spellman","http://content.sportslogos.net/logos/6/235/thumbs/23531522020.gif","Golden State Warriors",886,-3.0272519322219,-1.4745689706139,-4.5018209028358,-0.795432552657261,"Western"
549,"Tyler Johnson","http://content.sportslogos.net/logos/6/238/thumbs/23843702014.gif","Phoenix Suns",515,-5.00488476435859,-0.921034145607062,-5.92591890996565,-0.834027288094168,"Western"
550,"Luke Kornet","http://content.sportslogos.net/logos/6/221/thumbs/hj3gmh82w9hffmeh3fjm5h874.gif","Chicago Bulls",559,-2.95424439702283,-2.80132861437443,-5.75557301139726,-0.853990104421206,"Eastern"
551,"Rodney McGruder","http://content.sportslogos.net/logos/6/236/thumbs/23654622016.gif","Los Angeles Clippers",887,-2.98003459537182,-1.71797377623487,-4.69800837160669,-0.876851631289265,"Western"
552,"Ky Bowman","http://content.sportslogos.net/logos/6/235/thumbs/23531522020.gif","Golden State Warriors",1015,-3.69288262744208,-0.801551792205527,-4.49443441964761,-0.898770512640485,"Western"
